2012,"""00040908""",רזרבות להתייקרויות,556,,,,,
2012,"""00041501""",שכר עובדי נתיב,29845,,,,,
2012,"""00041502""",אמרכלות ופעולות,32087,,,,,
2012,"""00041505""",פרוייקט מיחשוב,3350,,,,,
2012,"""00041601""",תקציב שכר,34614,,,,,
2012,"""00041602""",אמרכלות,10746,,,,,
2012,"""00041604""",יחידת המיכון,8295,,,,,
2012,"""00041605""",פרויקט עתידים למגזר,2448,,,,,
2012,"""00041606""",רזרבה להתייקרויות,1614,,,,,
2012,"""00041607""","רזרבה לתכנית - ""צוערים",17397,,,,,
2012,"""00042101""",שכר,10188,,,,,
2012,"""00042102""",אמרכלות,8308,,,,,
2012,"""00042103""",קידום הנגב והגליל,150267,,,,,
2012,"""00042201""",תוכנית לחיזוק הצפון,10933,,,,,
2012,"""00042301""",שכר,12609,,,,,
2012,"""00042302""",שרותים מרכזיים,34890,,,,,
2012,"""00042303""",רזרבה,2775,,,,,
2012,"""00050101""",משרד ראשי,33529,2014,"""00055101""",מטה משרד האוצר,244158,"""00050101,00050102, 00050210"""
2012,"""00050102""",אמרכלות,74426,2014,"""00055102""",אגף התקציבים,13040,"""00050201"""
2012,"""00050105""",גמלאות,3815,2014,"""00055104""",החשב הכללי,65907,"""00050105,00050111,00050204,00050209,000500211,00050214,00050216,00050104"""
2012,"""00050111""",אגף נכסי נפקדים,1678,2014,"""00055105""","שוק ההון, ביטוח וחסכון",25928,"""00050320"""
2012,"""00050112""",לשכת סגן השר יצחק כהן,1617,2014,"""00055106""",שכר והסכמי עבודה,13674,"""00050231"""
2012,"""00050201""",אגף התקציבים,11680,2014,"""00055107""","מחקר, כלכלה והכנסות",19853,"""00050316,00050306"""
2012,"""00050204""",אגף החשב הכללי,46580,2014,"""00055108""","פעולות בחו""ל",8132,"""00050310,00050215"""
2012,"""00050205""",פיקוח על בצוע תקציב,7974,2014,"""00055110""",התקשוב הממשלתי,18618,"""00050213""
"
2012,"""00050207""",רשות התקשוב הממשלתית,9831,2014,"""00055111""",מנהל הדיור והרכש,467,"""00050217,00050208""
"
2012,"""00050208""",מנהל הדיור הממשלתי,7447,2014,"""00055112""",רשות החברות הממשלתיות,22238,"""00050901,00050902,00050903,00050904"""
2012,"""00050209""",פיקוח על המשק הממשלתי,63,2014,"""00055201""",רשות המיסים ראשי,1319126,"""00052001,00052002,00052003,00052004,00052005,00052006,00052007"""
2012,"""00050210""",מערכות מידע ומיכון,27162,2014,"""00055202""",שירותי עיבוד ממוכנים,112299,"""00051010,00051011,00051012,00051013"""
2012,"""00050211""","אמרכלות חשכ""ל",8579,2014,"""00055301""",רזרבה,142197,"""00050801"""
2012,"""00050212""","שירותים כלכליים בארה""ב",9431,,,,,
2012,"""00050213""",ממשל זמין,1000,,,,,
2012,"""00050215""",המשרד בוושינגטון,945,,,,,
2012,"""00050216""",ביקורת פנימית,640,,,,,
2012,"""00050217""",מנהל הרכש,5495,,,,,
2012,"""00050231""",אגף שכר והסכמי עבודה,11891,,,,,
2012,"""00050306""","אגף לקשרים בינ""ל",15744,,,,,
2012,"""00050310""",נציגות ב-OECD פריז,1618,,,,,
2012,"""00050316""",מינהל הכנסות המדינה,4544,,,,,
2012,"""00050320""",אגף שוק ההון ביטוח,21230,,,,,
2012,"""00050321""",רזרבה להתייקרויות,9287,,,,,
2012,"""00050801""",רזרבה לפעולות משרד,32082,,,,,
2012,"""00050901""",רשות החברות הממשלתיות,10449,,,,,
2012,"""00050902""",אמרכלות,8877,,,,,
2012,"""00050903""",רזרבות להתייקרויות,653,,,,,
2012,"""00050904""",מנהלת לישום השינוי,2135,,,,,
2012,"""00051010""",ניהול ומטה,6400,,,,,
2012,"""00051011""",תפעול היחידה - כח אדם,63078,,,,,
2012,"""00051012""",יחידת המחשב הוצאות,15898,,,,,
2012,"""00051013""",אמרכלות,9466,,,,,
2012,"""00052001""",תקציב שכר,1039454,,,,,
2012,"""00052002""",תקציב הוצאות שוטפות,112901,,,,,
2012,"""00052003""","תקציב נציגויות בחו""ל",3408,,,,,
2012,"""00052005""",אחזקת מבנים,154461,,,,,
2012,"""00052006""",מבצעים ואיסוף מידע,5600,,,,,
2012,"""00052007""",היחידה למלחמה בפשיעה,8902,,,,,
2012,"""00060101""",הנהלת המשרד,75620,2014,"""00062001""",כללי,108448,"""00060101,00060103,00060106,00060108"""
2012,"""00060103""",יעוץ משפטי,1027,2014,"""00062101""",הפיקוח הארצי על,15809,"""00060201"""
2012,"""00060108""",מחשוב,13809,2014,"""00062102""",מימון מפלגות רשויות,27757,"""00060205"""
2012,"""00060201""",פקוח ארצי על הבחירות,24574,2014,"""00062201""",שירותי דת שוטפים,58043,"""00062201"""
2012,"""00060205""",מימון מפלגות רשויות,13795,2014,"""00062202""",פיתוח מבני דת,3914,"""0006202"""
2012,"""00060301""",שירותים מרכזיים,9421,2014,"""00062301""",כללי,10319,"""00060701"""
2012,"""00060501""",שירותים מרכזיים לתיכנון,72722,2014,"""00062901""",רזרבה להתייקרויות +,5299,"""00060801"""
2012,"""00060504""",תכניות מתאר,26266,2014,"""00063001""",שכר וכוח אדם,57885,"""00060501"""
2012,"""00060506""",קידום איכות הבניה,4500,2014,"""00063002""","ייעוץ, תפעול ושירותי",48007,"""00060506,00060507,0060510,00060511,00060512"""
2012,"""00060507""",מדיניות ונהלי תכנון,2100,2014,"""00063003""",תכניות מתאר,13897,"""00060504"""
2012,"""00060511""",קידום תוכניות במגזרי,5000,2014,"""00063004""",רזרבות,3774,"""00060514"""
2012,"""00060512""",ועדת תכנון לתשתיות,6300,2014,"""00063101""",שכר וכוח אדם,13444,"""00060901"""
2012,"""00060514""",רזרבות,3650,2014,"""00063102""",תפעול וקניות,6919,חדש
2012,"""00060801""",רזרבה להתייקרויות,5227,2014,"""00063103""",רזרבות,516,"""00060903"""
2012,"""00060901""",היחידה הארצית לפיקוח,18421,,,,,
2012,"""00060903""",רזרבות,546,,,,,
2012,"""00061002""",תקציב נציבות כבאות,9119,,,,,
2012,"""00061501""",שירותי דת לעדות לא,46608,,,,,
2012,"""00061503""",מבני דת לא יהודיים,5563,,,,,
2012,"""00070101""",שיא כח אדם,186399,2014,"""00075001""",שכר,100132,"""00070101,00070104"""
2012,"""00070103""",שירותים מרכזיים,34330,2014,"""00075002""",קניות,478822,"""00070103,00070105,00070106"""
2012,"""00070104""",אמרכלות,241399,2014,"""00075003""",רזרבות - משרד לבטחון,19410,"""00070107"""
2012,"""00070105""",קרן בלאי רכב,186830,2014,"""00075501""",שכר,31671,"""00072001"""
2012,"""00070106""",רשות למלחמה בסמים,11783,2014,"""00075502""",קניות,21387,"""00072002"""
2012,"""00070107""",רזרבה להתייקרויות,20074,2014,"""00076001""",שכר,473732,"""00073001"""
2012,"""00070211""",כח אדם,4032952,2014,"""00076002""",קניות ופיתוח,136676,"""00073002,00073003"""
2012,"""00070221""",המטה הארצי,104008,2014,"""00076003""",רזרבה - כבאות,18866,חדש
2012,"""00070222""",אמרכלות משטרת ישראל,1048206,2014,"""00077001""",שכר,1603615,"""00071001,00071007"""
2012,"""00070223""",עיבוד נתונים תקשורת,70549,2014,"""00077002""",קניות,684606,"""00071009,00071010,00071014,00071015"""
2012,"""00070224""",רכישת שירותי כח אדם,293756,2014,"""00077003""","גמלאות שב""ס",412552,"""00071502"""
2012,"""00070225""",מערכת רישום ביקורת,11050,2014,"""00077004""","רזרבות - שב""ס",70823,"""00071020"""
2012,"""00070270""",שוטרים במוסדות ציבור -,1,2014,"""00078001""",שכר,4883683,"""00070211,00070222"""
2012,"""00070299""",רזרבה להתייקרויות,172292,2014,"""00078002""",קניות,1214398,"""00070223,00070225,00070226,00070227,00070228,00070230,00070231,00070255,00070256,00070260,00070261,00070265,00070266,00070270,00070271,00070280"""
2012,"""00071001""",כח אדם,1372566,2014,"""00078003""",רכישת שירותי כוח אדם,322440,"""00070224"""
2012,"""00071007""",אמרכלות,384391,2014,"""00078006""",המטה הארצי,19821,"""00070221"""
2012,"""00071009""",שמירה וביטחון,12311,2014,"""00078007""",רזרבות משטרה,202094,"""00070299"""
2012,"""00071010""",תעסוקה ויצור,12285,2014,"""00078008""",גמלאות משטרה,2507780,"""00071501"""
2012,"""00071014""",אמרכלות סוהרים,110513,,,,,
2012,"""00071015""",אמרכלות אסירים,183008,,,,,
2012,"""00071020""",רזרבה להתייקרויות,64202,,,,,
2012,"""00071501""",גמלאות משטרה,1693425,,,,,
2012,"""00071502""",גמלאות שירות בתי הסוהר,281644,,,,,
2012,"""00072001""",הרשות להגנה על עדים,21771,,,,,
2012,"""00072002""",שירותים מרכזיים,8067,,,,,
2012,"""00072010""",רזרבה להתייקרויות,923,,,,,
2012,"""00080101""",הנהלת המשרד,152459,2014,"""00085101""",מטה המשרד,474256,"""00080101"""
2012,"""00080102""",ייעוץ משפטי לממשלה,33222,2014,"""00085102""",ייעוץ משפטי לממשלה,42727,"""00080102"""
2012,"""00080103""",אמרכלות,234305,2014,"""00085103""",פרקליטות המדינה,244782,"""00080201"""
2012,"""00080104""",סיוע משפטי,54416,2014,"""00085104""",הסניגוריה הציבורית,165609,"""00080106"""
2012,"""00080105""",רשות למשפט וטכנולוגיה,2840,2014,"""00085105""",הסיוע המשפטי,61006,"""00080104"""
2012,"""00080106""",סניגוריה ציבורית,107848,2014,"""00085106""",הרשות למשפט וטכנולוגיה,4964,"""00080105"""
2012,"""00080107""",הרשות ליישום חוק איסור,5769,2014,"""00085107""",הרשות ליישום חוק איסור,9287,"""00080107"""
2012,"""00080109""",תלונות הציבור על שופטים,3438,2014,"""00085108""",תלונות הציבור על,3608,"""00080109"""
2012,"""00080110""",מנהלת יחידות מקצועיות,1892,2014,"""00085109""",מנהלת היחידות,667,"""00080110"""
2012,"""00080201""",הלשכה הראשית והמחוזות,218336,2014,"""00085110""",רישום והסדר המקרקעין,25995,"""00080301"""
2012,"""00080301""",רישום והסדר המקרקעין,23035,2014,"""00085112""",האפוטרופוס הכללי וכונס,62880,"""00080304"""
2012,"""00080304""",האפוטרופוס הכללי וכונס,61413,2014,"""00085113""",השמאי הממשלתי,6334,"""00080301,00080305"""
2012,"""00080305""",שומת מקרקעין,5829,2014,"""00085115""",היחידה לחקירות שוטרים,9993,"""00080501"""
2012,"""00080401""",מיכון משפטים,47934,2014,"""00085116""",נציבות שוויון זכויות,9134,"""0056"""
2012,"""00080501""",יחידה לחקירות שוטרים,9366,2014,"""00085202""",בתי הדין השרעים,16674,"""00080704"""
2012,"""00080601""",רזרבה,56091,2014,"""00085203""",בתי הדין הדרוזיים,4628,חדש. הסעיף הקודם פוצל
2012,"""00080704""",בתי דין שרעיים ודרוזיים,11309,2014,"""00085301""",בתי הדין,151895,"""00080801,00080803,00080804,00080805,00080806,00080807"""
2012,"""00080801""",שכר,106959,2014,"""00085401""",הוצאות שכר,983761,"""00082001,00082002,00082003,00082004,00082005,00082008"""
2012,"""00080803""",הנהלת בתי הדין הרבניים,450,2014,"""00085402""",הוצאות תפעול,331957,"""00082006,00082009,00082010,0008201100082012"""
2012,"""00080804""",אמרכלות,21967,2014,"""00085501""",מערכת ההוצאה לפועל,173416,"""00082101,00082102"""
2012,"""00080805""",מיכון,803,2014,"""00085601""",רזרבות,125749,"""00082103"""
2012,"""00080806""",רזרבות,3920,,,,,
2012,"""00080807""",בתי הדין הרבניים,7500,,,,,
2012,"""00081001""",רזרבה כוללת,17000,,,,,
2012,"""00082001""",הנהלת בתי משפט,481290,,,,,
2012,"""00082002""",בית המשפט העליון,14522,,,,,
2012,"""00082003""",בית המשפט המחוזי,131920,,,,,
2012,"""00082004""",בית משפט השלום,246187,,,,,
2012,"""00082005""",בתי דין לעבודה,35895,,,,,
2012,"""00082006""",רזרבות להתייקרויות,35780,,,,,
2012,"""00082008""",שופטי תעבורה בהשתתפות,189,,,,,
2012,"""00082009""",הוצאות כלליות,268825,,,,,
2012,"""00082101""",שכר,89852,,,,,
2012,"""00082102""",קניות,56403,,,,,
2012,"""00082103""",רזרבות להתייקרויות,4369,,,,,
2012,"""00090801""",הנהלת המשרד וכח אדם,146756,2014,"""00095101""",תפעול מטה בארץ,267755,"""00090801,00090802,00090803"""
2012,"""00090802""",אמרכלות מטה,91450,2014,"""00095102""","תפעול הנציגויות בחו""ל",1080028,"""00090901,00090902,00090903,00090904,00090905,00090909"""
2012,"""00090803""",מטה לנציגויות,30651,2014,"""00095103""","פעילות דיפלומטית בחו""ל",241926,"""00090906,00090907"""
2012,"""00090901""","שכר ונילוות בחו""ל",614589,2014,"""00096001""",רזרבה להתיקרויות,49015,"""00091001"""
2012,"""00090902""",תקשוב,64694,,,,,
2012,"""00090903""",אמרכלות ונכסי המדינה,135957,,,,,
2012,"""00090904""","אבטחת הנציגויות בחו""ל",206318,,,,,
2012,"""00090905""","אגף או""ם וארגונים",142512,,,,,
2012,"""00090906""","פעילות דיפלומטית בחו""ל",80967,,,,,
2012,"""00090907""",סיוע ושיתוף פעולה,36355,,,,,
2012,"""00090909""",פיתוח ובינוי נציגויות,14919,,,,,
2012,"""00091001""",רזרבה להתייקרויות,48336,,,,,
2012,"""00100101""",שכר,14927,2014,"""00105101""",מטה לביטחון לאומי,38960,"""00100101,00100102"""
2012,"""00100102""",אמרכלות,16628,2014,"""00105201""",רזרבה,1164,"""001000103"""
2012,"""00100103""",רזרבות,893,,,,,
2012,"""00110101""",הנהלה,5707,2014,"""00110101""",הנהלה,7266,"""00110101"""
2012,"""00110102""",תכנון עריכה ויעוץ,10958,2014,"""00110102""",תכנון עריכה ויעוץ,11862,"""00110102"""
2012,"""00110103""",אורחים ושתוף פעולה,225,2014,"""00110103""",אורחים ושתוף פעולה,256,"""00110103"""
2012,"""00110104""",הדרכה,4684,2014,"""00110104""",הדרכה,4444,"""00110104"""
2012,"""00110105""","אמרכלות שיא כ""א",2296,2014,"""00110105""","אמרכלות שיא כ""א",2455,"""00110105"""
2012,"""00110106""",אמרכלות רכישות,8208,2014,"""00110106""",אמרכלות רכישות,7515,"""00110106"""
2012,"""00110201""",בקורת משרדי ממשלה,66426,2014,"""00110201""",בקורת משרדי ממשלה,73063,"""00110201"""
2012,"""00110202""",ביקורת מערכת הבטחון,23953,2014,"""00110202""",ביקורת מערכת הבטחון,23209,"""00110202"""
2012,"""00110203""",ביקורת רשויות מקומיות,26898,2014,"""00110203""",ביקורת רשויות מקומיות,27631,"""00110203"""
2012,"""00110205""",ביקורת פעולות ע.נ.א,6000,2014,"""00110205""",ביקורת פעולות ע.נ.א,6318,"""00110205"""
2012,"""00110206""","ביקורת בחו""ל",50,2014,"""00110206""","ביקורת בחו""ל",75,"""00110206"""
2012,"""00110207""","אמרכלות שיא כ""א",14196,2014,"""00110207""","אמרכלות שיא כ""א",15174,"""00110207"""
2012,"""00110208""",אמרכלות רכישות,50739,2014,"""00110208""",אמרכלות רכישות,46459,"""00110208"""
2012,"""00110301""",הנהלה,2824,2014,"""00110301""",הנהלה,3492,"""00110301"""
2012,"""00110302""",טיפול בתלונות,22881,2014,"""00110302""",טיפול בתלונות,23929,"""00110302"""
2012,"""00110303""","אמרכלות שיא כ""א",4384,2014,"""00110303""","אמרכלות שיא כ""א",4686,"""00110303"""
2012,"""00110304""",אמרכלות רכישות,15670,2014,"""00110304""",אמרכלות רכישות,14348,"""00110304"""
